CUSIP,Security Type,Security Term,Auction Date,Issue Date,Maturity Date,Price,Investment Rate,High Yield,Interest Payment Frequency,Interest Rate
912796K81,Bill,26-Week,07/19/2021,07/22/2021,01/20/2022,99.974722,0.00051,,None,
912796K24,Bill,4-Week,07/15/2021,07/20/2021,08/17/2021,99.996500,0.00046,,None,
912796L31,Bill,8-Week,07/15/2021,07/20/2021,09/14/2021,99.992222,0.00051,,None,
912796N62,Bill,119-Day,07/14/2021,07/20/2021,11/16/2021,99.983472,0.00051,,None,
912796D55,Bill,42-Day,07/13/2021,07/15/2021,08/26/2021,99.994750,0.00046,,None,
912796K57,Bill,52-Week,07/13/2021,07/15/2021,07/14/2022,99.924167,0.00076,,None,
912810SX7,Bond,29-Year 10-Month,07/13/2021,07/15/2021,05/15/2051,108.392467,,0.02,Semi-Annual,0.02375
912796G52,Bill,13-Week,07/12/2021,07/15/2021,10/14/2021,99.987361,0.00051,,None,
912796K73,Bill,26-Week,07/12/2021,07/15/2021,01/13/2022,99.974722,0.00051,,None,
91282CCL3,Note,3-Year,07/12/2021,07/15/2021,07/15/2024,99.848134,,0.00426,Semi-Annual,0.00375
91282CCB5,Note,9-Year 10-Month,07/12/2021,07/15/2021,05/15/2031,102.328230,,0.01371,Semi-Annual,0.01625
912796J91,Bill,4-Week,07/08/2021,07/13/2021,08/10/2021,99.996111,0.00051,,None,
912796L23,Bill,8-Week,07/08/2021,07/13/2021,09/07/2021,99.993000,0.00046,,None,
912796N54,Bill,119-Day,07/07/2021,07/13/2021,11/09/2021,99.983472,0.00051,,None,
912796D48,Bill,42-Day,07/06/2021,07/08/2021,08/19/2021,99.994750,0.00046,,None,
9127964V8,Bill,13-Week,07/06/2021,07/08/2021,10/07/2021,99.987361,0.00051,,None,
912796K65,Bill,26-Week,07/06/2021,07/08/2021,01/06/2022,99.974722,0.00051,,None,
912796J83,Bill,4-Week,07/01/2021,07/06/2021,08/03/2021,99.996111,0.00051,,None,
912796K40,Bill,8-Week,07/01/2021,07/06/2021,08/31/2021,99.993000,0.00046,,None,
912796M63,Bill,119-Day,06/30/2021,07/06/2021,11/02/2021,99.983472,0.00051,,None,
9127964B2,Bill,42-Day,06/29/2021,07/01/2021,08/12/2021,99.994167,0.00051,,None,
912796F61,Bill,13-Week,06/28/2021,07/01/2021,09/30/2021,99.987361,0.00051,,None,
912796A90,Bill,26-Week,06/28/2021,07/01/2021,12/30/2021,99.972194,0.00056,,None,
91282CCH2,Note,7-Year,06/24/2021,06/30/2021,06/30/2028,99.906493,,0.01264,Semi-Annual,0.0125
912796J34,Bill,4-Week,06/24/2021,06/29/2021,07/27/2021,99.996500,0.00046,,None,
912796K32,Bill,8-Week,06/24/2021,06/29/2021,08/24/2021,99.992222,0.00051,,None,
91282CCJ8,Note,5-Year,06/23/2021,06/30/2021,06/30/2026,99.858540,,0.00904,Semi-Annual,0.00875
912796M55,Bill,119-Day,06/23/2021,06/29/2021,10/26/2021,99.983472,0.00051,,None,
91282CBY6,Note,1-Year 10-Month,06/23/2021,06/25/2021,04/30/2023,100.007483,,,Quarterly,
91282CCK5,Note,2-Year,06/22/2021,06/30/2021,06/30/2023,99.752770,,0.00249,Semi-Annual,0.00125
912796C64,Bill,42-Day,06/22/2021,06/24/2021,08/05/2021,99.995333,0.00041,,None,
912796F53,Bill,13-Week,06/21/2021,06/24/2021,09/23/2021,99.988625,0.00046,,None,
912796J75,Bill,26-Week,06/21/2021,06/24/2021,12/23/2021,99.972194,0.00056,,None,
91282CCA7,Note,4-Year 10-Month,06/17/2021,06/30/2021,04/15/2026,109.611203,,-0.01416,Semi-Annual,0.00125
912796J26,Bill,4-Week,06/17/2021,06/22/2021,07/20/2021,99.996500,0.00046,,None,
912796K24,Bill,8-Week,06/17/2021,06/22/2021,08/17/2021,99.994556,0.00035,,None,
912796M48,Bill,119-Day,06/16/2021,06/22/2021,10/19/2021,99.988431,0.00035,,None,
912810SY5,Bond,19-Year 11-Month,06/15/2021,06/30/2021,05/15/2041,102.097342,,0.0212,Semi-Annual,0.0225
912796C56,Bill,42-Day,06/15/2021,06/17/2021,07/29/2021,99.998250,0.00015,,None,
912796J42,Bill,52-Week,06/15/2021,06/17/2021,06/16/2022,99.929222,0.00071,,None,
912796F46,Bill,13-Week,06/14/2021,06/17/2021,09/16/2021,99.993681,0.00025,,None,
912796J67,Bill,26-Week,06/14/2021,06/17/2021,12/16/2021,99.979778,0.00041,,None,
912796H93,Bill,4-Week,06/10/2021,06/15/2021,07/13/2021,99.999611,0.00005,,None,
912796J91,Bill,8-Week,06/10/2021,06/15/2021,08/10/2021,99.996889,0.0002,,None,
912810SX7,Bond,29-Year 11-Month,06/10/2021,06/15/2021,05/15/2051,104.447071,,0.02172,Semi-Annual,0.02375
912796M30,Bill,119-Day,06/09/2021,06/15/2021,10/12/2021,99.990083,0.0003,,None,
91282CCB5,Note,9-Year 11-Month,06/09/2021,06/15/2021,05/15/2031,101.174616,,0.01497,Semi-Annual,0.01625
91282CCG4,Note,3-Year,06/08/2021,06/15/2021,06/15/2024,99.776274,,0.00325,Semi-Annual,0.0025
912796C49,Bill,42-Day,06/08/2021,06/10/2021,07/22/2021,99.998833,0.0001,,None,
9127964L0,Bill,13-Week,06/07/2021,06/10/2021,09/09/2021,99.993681,0.00025,,None,
912796J59,Bill,26-Week,06/07/2021,06/10/2021,12/09/2021,99.979778,0.00041,,None,
912796H85,Bill,4-Week,06/03/2021,06/08/2021,07/06/2021,100.000000,0,,None,
912796J83,Bill,8-Week,06/03/2021,06/08/2021,08/03/2021,99.997667,0.00015,,None,
912796M22,Bill,119-Day,06/02/2021,06/08/2021,10/05/2021,99.990083,0.0003,,None,
9127963S6,Bill,42-Day,06/01/2021,06/03/2021,07/15/2021,99.999417,0.00005,,None,
912796D63,Bill,13-Week,06/01/2021,06/03/2021,09/02/2021,99.994944,0.0002,,None,
9127965G0,Bill,26-Week,06/01/2021,06/03/2021,12/02/2021,99.982306,0.00035,,None,
912796H36,Bill,4-Week,05/27/2021,06/01/2021,06/29/2021,100.000000,0,,None,
912796J34,Bill,8-Week,05/27/2021,06/01/2021,07/27/2021,99.999222,0.00005,,None,
91282CCE9,Note,7-Year,05/27/2021,06/01/2021,05/31/2028,99.766478,,0.01285,Semi-Annual,0.0125
912796L56,Bill,119-Day,05/26/2021,06/01/2021,09/28/2021,99.993389,0.0002,,None,
91282CCF6,Note,5-Year,05/26/2021,06/01/2021,05/31/2026,99.814145,,0.00788,Semi-Annual,0.0075
91282CBY6,Note,1-Year 11-Month,05/26/2021,05/28/2021,04/30/2023,100.007796,,,Quarterly,
91282CCD1,Note,2-Year,05/25/2021,06/01/2021,05/31/2023,99.946175,,0.00152,Semi-Annual,0.00125
912796B57,Bill,42-Day,05/25/2021,05/27/2021,07/08/2021,99.999417,0.00005,,None,
912796D55,Bill,13-Week,05/24/2021,05/27/2021,08/26/2021,99.996208,0.00015,,None,
912796H77,Bill,26-Week,05/24/2021,05/27/2021,11/26/2021,99.984750,0.0003,,None,
91282CBF7,Note,9-Year 8-Month,05/20/2021,05/28/2021,01/15/2031,111.149129,,-0.00805,Semi-Annual,0.00125
912796H28,Bill,4-Week,05/20/2021,05/25/2021,06/22/2021,100.000000,0,,None,
912796J26,Bill,8-Week,05/20/2021,05/25/2021,07/20/2021,99.999222,0.00005,,None,
912810SY5,Bond,20-Year,05/19/2021,06/01/2021,05/15/2041,99.424698,,0.02286,Semi-Annual,0.0225
912796L49,Bill,119-Day,05/19/2021,05/25/2021,09/21/2021,99.995042,0.00015,,None,
912796B40,Bill,42-Day,05/18/2021,05/20/2021,07/01/2021,99.999417,0.00005,,None,
912796H44,Bill,52-Week,05/18/2021,05/20/2021,05/19/2022,99.944389,0.00056,,None,
912796D48,Bill,13-Week,05/17/2021,05/20/2021,08/19/2021,99.996208,0.00015,,None,
912796H69,Bill,26-Week,05/17/2021,05/20/2021,11/18/2021,99.984833,0.0003,,None,
912796G94,Bill,4-Week,05/13/2021,05/18/2021,06/15/2021,100.000000,0,,None,
912796H93,Bill,8-Week,05/13/2021,05/18/2021,07/13/2021,99.998444,0.0001,,None,
912810SX7,Bond,30-Year,05/13/2021,05/17/2021,05/15/2051,99.573653,,0.02395,Semi-Annual,0.02375
912796L31,Bill,119-Day,05/12/2021,05/18/2021,09/14/2021,99.993389,0.0002,,None,
91282CCB5,Note,10-Year,05/12/2021,05/17/2021,05/15/2031,99.459286,,0.01684,Semi-Annual,0.01625
91282CCC3,Note,3-Year,05/11/2021,05/17/2021,05/15/2024,99.764780,,0.00329,Semi-Annual,0.0025
912796B32,Bill,42-Day,05/11/2021,05/13/2021,06/24/2021,99.999417,0.00005,,None,
9127964B2,Bill,13-Week,05/10/2021,05/13/2021,08/12/2021,99.996208,0.00015,,None,
912796H51,Bill,26-Week,05/10/2021,05/13/2021,11/12/2021,99.982208,0.00035,,None,
912796G86,Bill,4-Week,05/06/2021,05/11/2021,06/08/2021,99.999222,0.0001,,None,
912796H85,Bill,8-Week,05/06/2021,05/11/2021,07/06/2021,99.998444,0.0001,,None,
912796L23,Bill,119-Day,05/05/2021,05/11/2021,09/07/2021,99.991736,0.00025,,None,
9127963H0,Bill,42-Day,05/04/2021,05/06/2021,06/17/2021,99.998833,0.0001,,None,
912796C64,Bill,13-Week,05/03/2021,05/06/2021,08/05/2021,99.996208,0.00015,,None,
9127964W6,Bill,26-Week,05/03/2021,05/06/2021,11/04/2021,99.982306,0.00035,,None,
912796G37,Bill,4-Week,04/29/2021,05/04/2021,06/01/2021,100.000000,0,,None,
912796H36,Bill,8-Week,04/29/2021,05/04/2021,06/29/2021,99.998444,0.0001,,None,
912796K40,Bill,119-Day,04/28/2021,05/04/2021,08/31/2021,99.991736,0.00025,,None,
91282CBY6,Note,2-Year,04/27/2021,04/30/2021,04/30/2023,100.000000,,,Quarterly,
91282CBZ3,Note,7-Year,04/27/2021,04/30/2021,04/30/2028,99.626548,,0.01306,Semi-Annual,0.0125
912796B24,Bill,42-Day,04/27/2021,04/29/2021,06/10/2021,99.998833,0.0001,,None,
91282CBX8,Note,2-Year,04/26/2021,04/30/2021,04/30/2023,99.900218,,0.00175,Semi-Annual,0.00125
91282CBW0,Note,5-Year,04/26/2021,04/30/2021,04/30/2026,99.516363,,0.00849,Semi-Annual,0.0075
912796C56,Bill,13-Week,04/26/2021,04/29/2021,07/29/2021,99.994944,0.0002,,None,
912796G78,Bill,26-Week,04/26/2021,04/29/2021,10/28/2021,99.982306,0.00035,,None,
91282CCA7,Note,5-Year,04/22/2021,04/30/2021,04/15/2026,109.406206,,-0.01631,Semi-Annual,0.00125
912796G29,Bill,4-Week,04/22/2021,04/27/2021,05/25/2021,99.999611,0.00005,,None,
912796H28,Bill,8-Week,04/22/2021,04/27/2021,06/22/2021,99.997667,0.00015,,None,
912810SW9,Bond,19-Year 10-Month,04/21/2021,04/30/2021,02/15/2041,95.676788,,0.02144,Semi-Annual,0.01875
912796K32,Bill,119-Day,04/21/2021,04/27/2021,08/24/2021,99.991736,0.00025,,None,
912796A41,Bill,42-Day,04/20/2021,04/22/2021,06/03/2021,99.998833,0.0001,,None,
912796G45,Bill,52-Week,04/20/2021,04/22/2021,04/21/2022,99.934278,0.00066,,None,
912796C49,Bill,13-Week,04/19/2021,04/22/2021,07/22/2021,99.993681,0.00025,,None,
912796G60,Bill,26-Week,04/19/2021,04/22/2021,10/21/2021,99.979778,0.00041,,None,
912796F95,Bill,4-Week,04/15/2021,04/20/2021,05/18/2021,99.999222,0.0001,,None,
912796G94,Bill,8-Week,04/15/2021,04/20/2021,06/15/2021,99.997667,0.00015,,None,
912796K24,Bill,119-Day,04/14/2021,04/20/2021,08/17/2021,99.991736,0.00025,,None,
912796A33,Bill,42-Day,04/13/2021,04/15/2021,05/27/2021,99.998250,0.00015,,None,
912810SU3,Bond,29-Year 10-Month,04/13/2021,04/15/2021,02/15/2051,90.454200,,0.0232,Semi-Annual,0.01875
9127963S6,Bill,13-Week,04/12/2021,04/15/2021,07/15/2021,99.994944,0.0002,,None,
912796G52,Bill,26-Week,04/12/2021,04/15/2021,10/14/2021,99.979778,0.00041,,None,
91282CBV2,Note,3-Year,04/12/2021,04/15/2021,04/15/2024,99.997020,,0.00376,Semi-Annual,0.00375
91282CBL4,Note,9-Year 10-Month,04/12/2021,04/15/2021,02/15/2031,94.985814,,0.0168,Semi-Annual,0.01125
912796F87,Bill,4-Week,04/08/2021,04/13/2021,05/11/2021,99.999222,0.0001,,None,
912796G86,Bill,8-Week,04/08/2021,04/13/2021,06/08/2021,99.998444,0.0001,,None,
912796J91,Bill,119-Day,04/07/2021,04/13/2021,08/10/2021,99.991736,0.00025,,None,
9127962Y4,Bill,42-Day,04/06/2021,04/08/2021,05/20/2021,99.997667,0.0002,,None,
912796B57,Bill,13-Week,04/05/2021,04/08/2021,07/08/2021,99.994944,0.0002,,None,
9127964V8,Bill,26-Week,04/05/2021,04/08/2021,10/07/2021,99.982306,0.00035,,None,
912796F79,Bill,4-Week,04/01/2021,04/06/2021,05/04/2021,99.998833,0.00015,,None,
912796G37,Bill,8-Week,04/01/2021,04/06/2021,06/01/2021,99.997667,0.00015,,None,
912796J83,Bill,119-Day,03/31/2021,04/06/2021,08/03/2021,99.990083,0.0003,,None,
912796A25,Bill,42-Day,03/30/2021,04/01/2021,05/13/2021,99.998250,0.00015,,None,
912796B40,Bill,13-Week,03/29/2021,04/01/2021,07/01/2021,99.994944,0.0002,,None,
912796F61,Bill,26-Week,03/29/2021,04/01/2021,09/30/2021,99.979778,0.00041,,None,
91282CBS9,Note,7-Year,03/25/2021,03/31/2021,03/31/2028,99.666487,,0.013,Semi-Annual,0.0125
912796F20,Bill,4-Week,03/25/2021,03/30/2021,04/27/2021,99.998833,0.00015,,None,
912796G29,Bill,8-Week,03/25/2021,03/30/2021,05/25/2021,99.996889,0.0002,,None,
91282CBT7,Note,5-Year,03/24/2021,03/31/2021,03/31/2026,99.511492,,0.0085,Semi-Annual,0.0075
912796J34,Bill,119-Day,03/24/2021,03/30/2021,07/27/2021,99.990083,0.0003,,None,
91282CBK6,Note,1-Year 10-Month,03/24/2021,03/26/2021,01/31/2023,100.026274,,,Quarterly,
91282CBU4,Note,2-Year,03/23/2021,03/31/2021,03/31/2023,99.946102,,0.00152,Semi-Annual,0.00125
9127965A3,Bill,42-Day,03/23/2021,03/25/2021,05/06/2021,99.998833,0.0001,,None,
912796F38,Bill,52-Week,03/23/2021,03/25/2021,03/24/2022,99.929222,0.00071,,None,
912796B32,Bill,13-Week,03/22/2021,03/25/2021,06/24/2021,99.996208,0.00015,,None,
912796F53,Bill,26-Week,03/22/2021,03/25/2021,09/23/2021,99.979778,0.00041,,None,
91282CBF7,Note,9-Year 10-Month,03/18/2021,03/31/2021,01/15/2031,107.620948,,-0.0058,Semi-Annual,0.00125
912796D97,Bill,4-Week,03/18/2021,03/23/2021,04/20/2021,99.999611,0.00005,,None,
912796F95,Bill,8-Week,03/18/2021,03/23/2021,05/18/2021,99.998444,0.0001,,None,
912796J26,Bill,119-Day,03/17/2021,03/23/2021,07/20/2021,99.986778,0.00041,,None,
912810SW9,Bond,19-Year 11-Month,03/16/2021,03/31/2021,02/15/2041,93.400551,,0.0229,Semi-Annual,0.01875
9127964Z9,Bill,42-Day,03/16/2021,03/18/2021,04/29/2021,99.998250,0.00015,,None,
9127963H0,Bill,13-Week,03/15/2021,03/18/2021,06/17/2021,99.992417,0.0003,,None,
912796F46,Bill,26-Week,03/15/2021,03/18/2021,09/16/2021,99.972194,0.00056,,None,
912796D89,Bill,4-Week,03/11/2021,03/16/2021,04/13/2021,99.997667,0.0003,,None,
912796F87,Bill,8-Week,03/11/2021,03/16/2021,05/11/2021,99.994556,0.00035,,None,
912810SU3,Bond,29-Year 11-Month,03/11/2021,03/15/2021,02/15/2051,90.943237,,0.02295,Semi-Annual,0.01875
912796H93,Bill,119-Day,03/10/2021,03/16/2021,07/13/2021,99.983472,0.00051,,None,
91282CBL4,Note,9-Year 11-Month,03/10/2021,03/15/2021,02/15/2031,96.346935,,0.01523,Semi-Annual,0.01125
91282CBR1,Note,3-Year,03/09/2021,03/15/2021,03/15/2024,99.686948,,0.00355,Semi-Annual,0.0025
9127962Q1,Bill,42-Day,03/09/2021,03/11/2021,04/22/2021,99.996500,0.0003,,None,
912796B24,Bill,13-Week,03/08/2021,03/11/2021,06/10/2021,99.988625,0.00046,,None,
9127964L0,Bill,26-Week,03/08/2021,03/11/2021,09/09/2021,99.969667,0.00061,,None,
912796D71,Bill,4-Week,03/04/2021,03/09/2021,04/06/2021,99.997667,0.0003,,None,
912796F79,Bill,8-Week,03/04/2021,03/09/2021,05/04/2021,99.994556,0.00035,,None,
912796H85,Bill,119-Day,03/03/2021,03/09/2021,07/06/2021,99.983472,0.00051,,None,
9127964Y2,Bill,42-Day,03/02/2021,03/04/2021,04/15/2021,99.995333,0.00041,,None,
912796A41,Bill,13-Week,03/01/2021,03/04/2021,06/03/2021,99.989889,0.00041,,None,
912796D63,Bill,26-Week,03/01/2021,03/04/2021,09/02/2021,99.969667,0.00061,,None,
912796D22,Bill,4-Week,02/25/2021,03/02/2021,03/30/2021,99.997278,0.00035,,None,
912796F20,Bill,8-Week,02/25/2021,03/02/2021,04/27/2021,99.993778,0.00041,,None,
91282CBP5,Note,7-Year,02/25/2021,03/01/2021,02/29/2028,99.531432,,0.01195,Semi-Annual,0.01125
912796H36,Bill,119-Day,02/24/2021,03/02/2021,06/29/2021,99.985125,0.00046,,None,
91282CBQ3,Note,5-Year,02/24/2021,03/01/2021,02/28/2026,99.405518,,0.00621,Semi-Annual,0.005
91282CBK6,Note,1-Year 11-Month,02/24/2021,02/26/2021,01/31/2023,100.007815,,,Quarterly,
91282CBN0,Note,2-Year,02/23/2021,03/01/2021,02/28/2023,100.011965,,0.00119,Semi-Annual,0.00125
9127964X4,Bill,42-Day,02/23/2021,02/25/2021,04/08/2021,99.997083,0.00025,,None,
912796D30,Bill,52-Week,02/23/2021,02/25/2021,02/24/2022,99.929222,0.00071,,None,
912796A33,Bill,13-Week,02/22/2021,02/25/2021,05/27/2021,99.992417,0.0003,,None,
912796D55,Bill,26-Week,02/22/2021,02/25/2021,08/26/2021,99.977250,0.00046,,None,
912810SV1,Bond,30-Year,02/18/2021,02/26/2021,02/15/2051,105.014087,,-0.0004,Semi-Annual,0.00125
912796C98,Bill,4-Week,02/18/2021,02/23/2021,03/23/2021,99.998056,0.00025,,None,
912796D97,Bill,8-Week,02/18/2021,02/23/2021,04/20/2021,99.995333,0.0003,,None,
912810SW9,Bond,20-Year,02/17/2021,03/01/2021,02/15/2041,99.256119,,0.0192,Semi-Annual,0.01875
9127964P1,Bill,42-Day,02/16/2021,02/18/2021,04/01/2021,99.995333,0.00041,,None,
9127962Y4,Bill,13-Week,02/16/2021,02/18/2021,05/20/2021,99.989889,0.00041,,None,
9127963H0,Bill,119-Day,02/16/2021,02/18/2021,06/17/2021,99.983472,0.00051,,None,
912796D48,Bill,26-Week,02/16/2021,02/18/2021,08/19/2021,99.969667,0.00061,,None,
912796C80,Bill,4-Week,02/11/2021,02/16/2021,03/16/2021,99.997667,0.0003,,None,
912796D89,Bill,8-Week,02/11/2021,02/16/2021,04/13/2021,99.994556,0.00035,,None,
912810SU3,Bond,30-Year,02/11/2021,02/16/2021,02/15/2051,98.684360,,0.01933,Semi-Annual,0.01875
912796G37,Bill,105-Day,02/10/2021,02/16/2021,06/01/2021,99.986875,0.00046,,None,
912796J26,Bill,154-Day,02/10/2021,02/16/2021,07/20/2021,99.976472,0.00056,,None,
91282CBL4,Note,10-Year,02/10/2021,02/16/2021,02/15/2031,99.717501,,0.01155,Semi-Annual,0.01125
91282CBM2,Note,3-Year,02/09/2021,02/16/2021,02/15/2024,99.787923,,0.00196,Semi-Annual,0.00125
9127962F5,Bill,42-Day,02/09/2021,02/11/2021,03/25/2021,99.995917,0.00035,,None,
912796B24,Bill,119-Day,02/09/2021,02/11/2021,06/10/2021,99.986778,0.00041,,None,
912796A25,Bill,13-Week,02/08/2021,02/11/2021,05/13/2021,99.991153,0.00035,,None,
9127964B2,Bill,26-Week,02/08/2021,02/11/2021,08/12/2021,99.974722,0.00051,,None,
912796C72,Bill,4-Week,02/04/2021,02/09/2021,03/09/2021,99.997667,0.0003,,None,
912796D71,Bill,8-Week,02/04/2021,02/09/2021,04/06/2021,99.994556,0.00035,,None,
912796G29,Bill,105-Day,02/03/2021,02/09/2021,05/25/2021,99.983958,0.00056,,None,
912796H93,Bill,154-Day,02/03/2021,02/09/2021,07/13/2021,99.976472,0.00056,,None,
9127964N6,Bill,42-Day,02/02/2021,02/04/2021,03/18/2021,99.994167,0.00051,,None,
912796A41,Bill,119-Day,02/02/2021,02/04/2021,06/03/2021,99.980167,0.00061,,None,
9127965A3,Bill,13-Week,02/01/2021,02/04/2021,05/06/2021,99.983569,0.00066,,None,
912796C64,Bill,26-Week,02/01/2021,02/04/2021,08/05/2021,99.964611,0.00071,,None,
912796C23,Bill,4-Week,01/28/2021,02/02/2021,03/02/2021,99.995722,0.00056,,None,
912796D22,Bill,8-Week,01/28/2021,02/02/2021,03/30/2021,99.989889,0.00066,,None,
91282CBJ9,Note,7-Year,01/28/2021,02/01/2021,01/31/2028,99.972779,,0.00754,Semi-Annual,0.0075
912796F95,Bill,105-Day,01/27/2021,02/02/2021,05/18/2021,99.978125,0.00076,,None,
912796H85,Bill,154-Day,01/27/2021,02/02/2021,07/06/2021,99.965778,0.00081,,None,
91282CBK6,Note,2-Year,01/27/2021,02/01/2021,01/31/2023,100.000000,,,Quarterly,
91282CBH3,Note,5-Year,01/26/2021,02/01/2021,01/31/2026,99.757963,,0.00424,Semi-Annual,0.00375
9127964M8,Bill,42-Day,01/26/2021,01/28/2021,03/11/2021,99.991833,0.00071,,None,
912796A33,Bill,119-Day,01/26/2021,01/28/2021,05/27/2021,99.975208,0.00076,,None,
912796C31,Bill,52-Week,01/26/2021,01/28/2021,01/27/2022,99.909000,0.00091,,None,
91282CBG5,Note,2-Year,01/25/2021,02/01/2021,01/31/2023,100.000000,,0.00125,Semi-Annual,0.00125
9127964Z9,Bill,13-Week,01/25/2021,01/28/2021,04/29/2021,99.979778,0.00081,,None,
912796C56,Bill,26-Week,01/25/2021,01/28/2021,07/29/2021,99.957028,0.00086,,None,
91282CBF7,Note,10-Year,01/21/2021,01/29/2021,01/15/2031,111.638729,,-0.00987,Semi-Annual,0.00125
912796B99,Bill,4-Week,01/21/2021,01/26/2021,02/23/2021,99.994556,0.00071,,None,
912796C98,Bill,8-Week,01/21/2021,01/26/2021,03/23/2021,99.987556,0.00081,,None,
912810ST6,Bond,19-Year 10-Month,01/20/2021,02/01/2021,11/15/2040,95.258107,,0.01657,Semi-Annual,0.01375
912796F87,Bill,105-Day,01/20/2021,01/26/2021,05/11/2021,99.975208,0.00086,,None,
912796H36,Bill,154-Day,01/20/2021,01/26/2021,06/29/2021,99.961500,0.00091,,None,
9127964F3,Bill,42-Day,01/19/2021,01/21/2021,03/04/2021,99.990083,0.00086,,None,
9127962Q1,Bill,13-Week,01/19/2021,01/21/2021,04/22/2021,99.978514,0.00086,,None,
9127962Y4,Bill,119-Day,01/19/2021,01/21/2021,05/20/2021,99.970250,0.00091,,None,
912796C49,Bill,26-Week,01/19/2021,01/21/2021,07/22/2021,99.951972,0.00096,,None,
912796B81,Bill,4-Week,01/14/2021,01/19/2021,02/16/2021,99.994167,0.00076,,None,
912796C80,Bill,8-Week,01/14/2021,01/19/2021,03/16/2021,99.987556,0.00081,,None,
912796F79,Bill,105-Day,01/13/2021,01/19/2021,05/04/2021,99.973750,0.00091,,None,
912796H28,Bill,154-Day,01/13/2021,01/19/2021,06/22/2021,99.961500,0.00091,,None,
912810SS8,Bond,29-Year 10-Month,01/13/2021,01/15/2021,11/15/2050,95.413195,,0.01825,Semi-Annual,0.01625
91282CAV3,Note,9-Year 10-Month,01/12/2021,01/15/2021,11/15/2030,97.321944,,0.01164,Semi-Annual,0.00875
912796XE4,Bill,42-Day,01/12/2021,01/14/2021,02/25/2021,99.990083,0.00086,,None,
912796A25,Bill,119-Day,01/12/2021,01/14/2021,05/13/2021,99.970250,0.00091,,None,
91282CBE0,Note,3-Year,01/11/2021,01/15/2021,01/15/2024,99.674335,,0.00234,Semi-Annual,0.00125
9127964Y2,Bill,13-Week,01/11/2021,01/14/2021,04/15/2021,99.977250,0.00091,,None,
9127963S6,Bill,26-Week,01/11/2021,01/14/2021,07/15/2021,99.954500,0.00091,,None,
912796B73,Bill,4-Week,01/07/2021,01/12/2021,02/09/2021,99.993778,0.00081,,None,
912796C72,Bill,8-Week,01/07/2021,01/12/2021,03/09/2021,99.986778,0.00086,,None,
912796F20,Bill,105-Day,01/06/2021,01/12/2021,04/27/2021,99.973750,0.00091,,None,
912796G94,Bill,154-Day,01/06/2021,01/12/2021,06/15/2021,99.961500,0.00091,,None,
9127964D8,Bill,42-Day,01/05/2021,01/07/2021,02/18/2021,99.990083,0.00086,,None,
9127965A3,Bill,119-Day,01/05/2021,01/07/2021,05/06/2021,99.971903,0.00086,,None,
9127964X4,Bill,13-Week,01/04/2021,01/07/2021,04/08/2021,99.977250,0.00091,,None,
912796B57,Bill,26-Week,01/04/2021,01/07/2021,07/08/2021,99.954500,0.00091,,None,
912796B65,Bill,4-Week,12/31/2020,01/05/2021,02/02/2021,99.993778,0.00081,,None,
912796C23,Bill,8-Week,12/31/2020,01/05/2021,03/02/2021,99.986778,0.00086,,None,
912796D97,Bill,105-Day,12/30/2020,01/05/2021,04/20/2021,99.973750,0.00091,,None,
912796G86,Bill,154-Day,12/30/2020,01/05/2021,06/08/2021,99.961500,0.00091,,None,
9127964C0,Bill,42-Day,12/29/2020,12/31/2020,02/11/2021,99.990083,0.00086,,None,
9127964Z9,Bill,119-Day,12/29/2020,12/31/2020,04/29/2021,99.968597,0.00096,,None,
912796A90,Bill,52-Week,12/29/2020,12/31/2020,12/30/2021,99.888778,0.00112,,None,
91282CBB6,Note,7-Year,12/29/2020,12/31/2020,12/31/2027,99.747318,,0.00662,Semi-Annual,0.00625
9127964P1,Bill,13-Week,12/28/2020,12/31/2020,04/01/2021,99.975986,0.00096,,None,
912796B40,Bill,26-Week,12/28/2020,12/31/2020,07/01/2021,99.949444,0.00101,,None,
91282CBD2,Note,2-Year,12/28/2020,12/31/2020,12/31/2022,99.976041,,0.00137,Semi-Annual,0.00125
91282CBC4,Note,5-Year,12/28/2020,12/31/2020,12/31/2025,99.906021,,0.00394,Semi-Annual,0.00375
912796A82,Bill,4-Week,12/24/2020,12/29/2020,01/26/2021,99.993778,0.00081,,None,
912796B99,Bill,8-Week,12/24/2020,12/29/2020,02/23/2021,99.986000,0.00091,,None,
912796D89,Bill,105-Day,12/23/2020,12/29/2020,04/13/2021,99.973750,0.00091,,None,
912796G37,Bill,154-Day,12/23/2020,12/29/2020,06/01/2021,99.959361,0.00096,,None,
91282CAS0,Note,1-Year 10-Month,12/23/2020,12/28/2020,10/31/2022,99.990678,,,Quarterly,
91282CAQ4,Note,4-Year 10-Month,12/22/2020,12/31/2020,10/15/2025,108.871082,,-0.01575,Semi-Annual,0.00125
9127963W7,Bill,42-Day,12/22/2020,12/24/2020,02/04/2021,99.990667,0.00081,,None,
9127962Q1,Bill,119-Day,12/22/2020,12/24/2020,04/22/2021,99.970250,0.00091,,None,
912810ST6,Bond,19-Year 11-Month,12/21/2020,12/31/2020,11/15/2040,98.367014,,0.0147,Semi-Annual,0.01375
9127962F5,Bill,13-Week,12/21/2020,12/24/2020,03/25/2021,99.977250,0.00091,,None,
912796B32,Bill,26-Week,12/21/2020,12/24/2020,06/24/2021,99.954500,0.00091,,None,
